Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,FA_time,Total_Time,Sampling Time,Bootstrap Time,Hit
9,5,4388299.0,4396600.0,10646.04,4375734.0,4417466.0,15.0,15.62,22.25,6.35,15.62,1
0,6,1637487.0,1642200.0,10994.8,1620650.25,1663749.75,15.05,15.6,21.44,5.56,15.6,1
1,6,1637487.0,1658700.0,10962.9,1637212.75,1680187.25,15.1,15.61,21.65,5.66,15.61,1
2,6,1637487.0,1632600.0,11029.27,1610982.62,1654217.38,14.98,15.62,21.56,5.67,15.62,1
3,6,1637487.0,1640200.0,10846.26,1618941.38,1661458.62,14.96,15.6,21.54,5.67,15.6,1
4,6,1637487.0,1644000.0,10965.33,1622508.0,1665492.0,14.88,15.61,21.45,5.57,15.61,1
5,6,1637487.0,1635900.0,10851.27,1614631.5,1657168.5,15.06,15.61,21.37,5.48,15.61,1
6,6,1637487.0,1638700.0,10906.54,1617323.25,1660076.75,14.78,15.61,21.49,5.6,15.61,1
7,6,1637487.0,1630100.0,11028.12,1608484.88,1651715.12,15.01,15.63,21.58,5.67,15.63,1
8,6,1637487.0,1641100.0,10960.24,1619617.88,1662582.12,14.9,15.61,21.54,5.65,15.61,1
9,6,1637487.0,1652500.0,11077.81,1630787.5,1674212.5,15.04,15.63,21.46,5.56,15.63,1
0,7,1080692.0,1077700.0,9482.82,1059113.62,1096286.38,14.93,15.5,20.92,5.05,15.5,1
1,7,1080692.0,1080100.0,9546.04,1061389.75,1098810.25,15.05,15.54,20.95,5.04,15.54,1
2,7,1080692.0,1067400.0,9466.91,1048844.88,1085955.12,14.92,15.5,20.83,5.05,15.5,1
3,7,1080692.0,1076000.0,9265.37,1057839.88,1094160.12,15.02,15.54,21.06,5.14,15.54,1
4,7,1080692.0,1084300.0,9259.76,1066150.88,1102449.12,15.04,15.5,20.89,5.11,15.5,1
5,7,1080692.0,1091600.0,9548.92,1072884.12,1110315.88,15.17,15.52,20.92,5.05,15.52,1
