Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,FA_time,Total_Time,Sampling Time,Bootstrap Time,Hit
1,3,1928020.0,1947600.0,16250.5,1915749.0,1979451.0,7.04,7.41,12.36,4.58,7.41,1
2,3,1928020.0,1910400.0,15996.69,1879046.5,1941753.5,7.08,7.41,12.42,4.72,7.41,1
3,3,1928020.0,1924200.0,16063.21,1892716.12,1955683.88,7.08,7.41,12.31,4.63,7.41,1
4,3,1928020.0,1925000.0,15845.64,1893942.5,1956057.5,7.08,7.4,12.42,4.74,7.4,1
5,3,1928020.0,1939200.0,16471.78,1906915.25,1971484.75,7.1,7.41,12.23,4.55,7.41,1
6,3,1928020.0,1913400.0,15875.01,1882285.0,1944515.0,7.13,7.41,12.22,4.53,7.41,1
7,3,1928020.0,1907000.0,15693.45,1876240.88,1937759.12,7.06,7.41,12.29,4.61,7.41,1
8,3,1928020.0,1909200.0,16149.4,1877547.12,1940852.88,7.06,7.42,12.29,4.59,7.42,1
9,3,1928020.0,1935800.0,15895.08,1904645.62,1966954.38,7.1,7.41,12.42,4.73,7.41,1
0,4,2180873.0,2208600.0,16457.43,2176343.5,2240856.5,7.1,7.44,13.74,5.96,7.44,1
1,4,2180873.0,2185200.0,16554.17,2152753.75,2217646.25,7.09,7.42,13.68,5.9,7.42,1
2,4,2180873.0,2200000.0,16359.05,2167936.25,2232063.75,7.13,7.43,13.57,5.87,7.43,1
3,4,2180873.0,2179000.0,16774.9,2146121.25,2211878.75,7.05,7.43,13.72,5.94,7.43,1
4,4,2180873.0,2166800.0,16895.3,2133685.25,2199914.75,7.08,7.42,13.83,6.04,7.42,1
5,4,2180873.0,2161600.0,16722.98,2128823.0,2194377.0,7.16,7.43,13.78,6.07,7.43,1
6,4,2180873.0,2168000.0,16354.42,2135945.25,2200054.75,7.15,7.44,13.73,6.01,7.44,1
7,4,2180873.0,2169800.0,16473.93,2137511.0,2202089.0,7.05,7.42,13.58,5.88,7.42,1
8,4,2180873.0,2177000.0,16921.61,2143833.75,2210166.25,7.12,7.42,13.68,5.99,7.42,1
9,4,2180873.0,2173200.0,16495.12,2140869.5,2205530.5,7.07,7.42,13.55,5.86,7.42,1
0,5,4388299.0,4369800.0,15466.16,4339486.5,4400113.5,7.18,7.39,14.14,6.39,7.39,1
1,5,4388299.0,4381200.0,15787.16,4350257.0,4412143.0,7.14,7.41,14.15,6.37,7.41,1
2,5,4388299.0,4382800.0,15771.03,4351889.0,4413711.0,7.08,7.38,14.02,6.36,7.38,1
3,5,4388299.0,4387000.0,15042.98,4357516.0,4416484.0,7.08,7.4,14.14,6.47,7.4,1
4,5,4388299.0,4358800.0,15386.29,4328643.0,4388957.0,7.05,7.39,14.02,6.35,7.39,1
5,5,4388299.0,4370400.0,15634.28,4339757.0,4401043.0,7.18,7.43,14.16,6.46,7.43,1
6,5,4388299.0,4396600.0,15316.16,4366580.5,4426619.5,6.99,7.39,14.03,6.36,7.39,1
7,5,4388299.0,4394200.0,14694.34,4365399.0,4423001.0,7.11,7.41,14.02,6.34,7.41,1
8,5,4388299.0,4398800.0,15212.07,4368984.5,4428615.5,7.14,7.39,14.01,6.34,7.39,1
9,5,4388299.0,4392400.0,15650.47,4361725.0,4423075.0,7.16,7.39,14.13,6.46,7.39,1
0,6,1637487.0,1663200.0,15492.98,1632833.75,1693566.25,7.08,7.4,13.47,5.72,7.4,1
1,6,1637487.0,1652800.0,15331.84,1622749.62,1682850.38,7.12,7.39,13.41,5.65,7.39,1
2,6,1637487.0,1614000.0,15650.84,1583324.38,1644675.62,7.14,7.38,13.11,5.46,7.38,1
3,6,1637487.0,1651000.0,15340.29,1620933.0,1681067.0,7.12,7.41,13.35,5.66,7.41,1
4,6,1637487.0,1638600.0,15554.75,1608112.75,1669087.25,7.12,7.39,13.36,5.68,7.39,1
5,6,1637487.0,1649400.0,15512.87,1618994.75,1679805.25,7.1,7.38,13.24,5.59,7.38,1
6,6,1637487.0,1637600.0,15498.64,1607222.62,1667977.38,7.14,7.38,13.33,5.67,7.38,1
7,6,1637487.0,1650000.0,15324.48,1619964.0,1680036.0,7.02,7.39,13.42,5.76,7.39,1
8,6,1637487.0,1617800.0,15780.15,1586870.88,1648729.12,6.93,7.39,13.2,5.51,7.39,1
9,6,1637487.0,1634000.0,15259.55,1604091.25,1663908.75,7.11,7.38,13.4,5.74,7.38,1
0,7,1080692.0,1085200.0,13865.39,1058023.88,1112376.12,7.11,7.35,12.93,5.31,7.35,1
1,7,1080692.0,1114800.0,13646.24,1088053.38,1141546.62,7.06,7.33,12.76,5.06,7.33,0
2,7,1080692.0,1102200.0,13681.27,1075384.75,1129015.25,7.11,7.34,12.67,5.05,7.34,1
3,7,1080692.0,1108600.0,13255.65,1082618.88,1134581.12,7.11,7.35,12.62,4.99,7.35,0
4,7,1080692.0,1084800.0,13161.37,1059003.75,1110596.25,7.07,7.33,12.69,5.09,7.33,1
5,7,1080692.0,1070000.0,13199.22,1044129.5,1095870.5,7.05,7.32,12.72,5.13,7.32,1
6,7,1080692.0,1079600.0,13438.67,1053260.25,1105939.75,7.11,7.33,12.68,5.08,7.33,1
7,7,1080692.0,1096200.0,13258.79,1070212.75,1122187.25,7.01,7.32,12.69,5.09,7.32,1
8,7,1080692.0,1097600.0,13303.41,1071525.25,1123674.75,7.08,7.34,12.57,4.95,7.34,1
9,7,1080692.0,1081800.0,13731.57,1054886.12,1108713.88,7.0,7.32,12.73,5.14,7.32,1
0,8,1091271.0,1105800.0,13338.52,1079656.5,1131943.5,7.06,7.33,13.28,5.67,7.33,1
1,8,1091271.0,1091400.0,13285.47,1065360.5,1117439.5,7.12,7.36,13.7,5.97,7.36,1
2,8,1091271.0,1064800.0,13138.95,1039047.69,1090552.38,7.06,7.33,13.5,5.84,7.33,0
3,8,1091271.0,1082000.0,13361.26,1055811.88,1108188.12,7.08,7.33,13.29,5.68,7.33,1
4,8,1091271.0,1094800.0,13560.72,1068221.0,1121379.0,7.1,7.33,13.4,5.8,7.33,1
5,8,1091271.0,1101800.0,13053.55,1076215.0,1127385.0,7.17,7.33,13.38,5.75,7.33,1
6,8,1091271.0,1118000.0,13884.91,1090785.62,1145214.38,7.17,7.39,13.37,5.7,7.39,1
7,8,1091271.0,1090800.0,13236.35,1064856.75,1116743.25,7.05,7.32,13.28,5.69,7.32,1
8,8,1091271.0,1108400.0,13256.92,1082416.38,1134383.62,7.07,7.32,13.29,5.69,7.32,1
9,8,1091271.0,1078800.0,13335.08,1052663.25,1104936.75,7.1,7.33,13.51,5.91,7.33,1
0,9,1189459.0,1177400.0,13692.64,1150562.38,1204237.62,7.02,7.33,13.21,5.61,7.33,1
1,9,1189459.0,1204200.0,13934.31,1176888.75,1231511.25,7.15,7.34,13.18,5.57,7.34,1
2,9,1189459.0,1213400.0,13894.45,1186166.88,1240633.12,7.07,7.36,13.35,5.72,7.36,1
3,9,1189459.0,1199400.0,14136.58,1171692.25,1227107.75,7.03,7.34,13.22,5.6,7.34,1
4,9,1189459.0,1190000.0,13764.71,1163021.12,1216978.88,7.07,7.35,13.24,5.61,7.35,1
5,9,1189459.0,1187600.0,13837.1,1160479.25,1214720.75,7.11,7.35,13.19,5.56,7.35,1
6,9,1189459.0,1181200.0,13726.61,1154295.88,1208104.12,7.1,7.35,13.24,5.62,7.35,1
7,9,1189459.0,1184200.0,13644.86,1157456.12,1210943.88,7.04,7.34,13.32,5.7,7.34,1
8,9,1189459.0,1177400.0,13752.44,1150445.25,1204354.75,7.09,7.37,13.38,5.65,7.37,1
9,9,1189459.0,1198400.0,13666.59,1171613.5,1225186.5,7.11,7.34,13.48,5.76,7.34,1
0,10,1499686.0,1490000.0,15010.49,1460579.5,1519420.5,7.24,7.39,12.34,4.58,7.39,1
1,10,1499686.0,1503600.0,15040.49,1474120.62,1533079.38,7.05,7.37,12.34,4.6,7.37,1
2,10,1499686.0,1521600.0,15296.73,1491618.38,1551581.62,7.1,7.37,12.23,4.49,7.37,1
3,10,1499686.0,1492200.0,14751.04,1463288.0,1521112.0,7.17,7.4,12.14,4.46,7.4,1
4,10,1499686.0,1485200.0,15249.12,1455311.75,1515088.25,7.08,7.37,12.18,4.54,7.37,1
5,10,1499686.0,1489000.0,14773.73,1460043.5,1517956.5,7.13,7.39,12.38,4.71,7.39,1
6,10,1499686.0,1501000.0,15103.0,1471398.12,1530601.88,7.1,7.37,12.09,4.44,7.37,1
7,10,1499686.0,1521400.0,15566.56,1490889.5,1551910.5,7.09,7.38,12.33,4.59,7.38,1
8,10,1499686.0,1508200.0,15132.99,1478539.38,1537860.62,7.08,7.36,12.48,4.74,7.36,1
9,10,1499686.0,1504600.0,15010.25,1475179.88,1534020.12,7.03,7.38,12.33,4.68,7.38,1
