Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,FA_time,Total_Time,Sampling Time,Bootstrap Time,Hit
1,6,16357096.0,16337200.0,48857.84,16241439.0,16432961.0,84.87,87.85,162.68,63.84,87.85,1
2,6,16357096.0,16401000.0,47529.34,16307842.0,16494158.0,84.93,87.94,160.43,65.22,87.94,1
3,6,16357096.0,16403800.0,49498.98,16306782.0,16500818.0,84.81,87.88,158.92,62.52,87.88,1
4,6,16357096.0,16274600.0,48621.23,16179302.0,16369898.0,84.85,87.79,157.57,64.9,87.79,1
5,6,16357096.0,16373400.0,48360.54,16278613.0,16468187.0,84.7,87.71,165.63,67.22,87.71,1
6,6,16357096.0,16272600.0,48445.18,16177647.0,16367553.0,84.95,87.94,163.42,64.45,87.94,1
7,6,16357096.0,16335800.0,48764.2,16240222.0,16431378.0,84.78,87.77,157.78,58.98,87.77,1
8,6,16357096.0,16317000.0,49109.51,16220745.0,16413255.0,85.26,88.16,165.6,66.33,88.16,1
9,6,16357096.0,16370000.0,48987.08,16273985.0,16466015.0,84.84,87.9,158.29,59.3,87.9,1
0,7,10792922.0,10749000.0,41994.46,10666691.0,10831309.0,84.85,87.46,158.56,60.07,87.46,1
1,7,10792922.0,10813400.0,42935.61,10729246.0,10897554.0,84.66,87.26,155.12,56.82,87.26,1
2,7,10792922.0,10823000.0,41729.32,10741211.0,10904789.0,84.92,87.44,154.25,55.83,87.44,1
3,7,10792922.0,10806400.0,43001.8,10722116.0,10890684.0,84.84,87.28,158.65,60.29,87.28,1
4,7,10792922.0,10821800.0,42258.11,10738974.0,10904626.0,84.86,87.32,151.09,52.75,87.32,1
5,7,10792922.0,10743400.0,41912.03,10661252.0,10825548.0,84.76,87.22,150.53,52.29,87.22,1
6,7,10792922.0,10872800.0,41635.11,10791195.0,10954405.0,85.01,87.44,153.87,55.3,87.44,1
7,7,10792922.0,10830800.0,42886.05,10746743.0,10914857.0,84.79,87.3,155.18,56.82,87.3,1
8,7,10792922.0,10803000.0,41938.63,10720800.0,10885200.0,84.84,87.29,154.26,55.93,87.29,1
9,7,10792922.0,10759400.0,42823.3,10675466.0,10843334.0,84.77,87.24,152.2,53.94,87.24,1
0,8,10904415.0,10906600.0,42041.54,10824199.0,10989001.0,84.89,87.34,164.68,66.17,87.34,1
1,8,10904415.0,10869200.0,43686.92,10783574.0,10954826.0,84.65,87.22,161.73,63.49,87.22,1
2,8,10904415.0,10866800.0,41045.14,10786352.0,10947248.0,84.81,87.15,161.41,63.28,87.15,1
3,8,10904415.0,10951800.0,42079.18,10869325.0,11034275.0,85.02,87.46,161.97,63.47,87.46,1
4,8,10904415.0,10870400.0,41741.98,10788586.0,10952214.0,85.05,87.36,159.49,61.07,87.36,1
5,8,10904415.0,10920200.0,42132.66,10837620.0,11002780.0,84.82,87.32,160.73,62.4,87.32,1
6,8,10904415.0,10885400.0,41749.28,10803571.0,10967229.0,84.82,87.29,164.11,65.51,87.29,1
7,8,10904415.0,10934600.0,42320.42,10851652.0,11017548.0,85.04,87.49,160.83,62.31,87.49,1
8,8,10904415.0,10893600.0,42758.51,10809793.0,10977407.0,84.83,87.41,166.44,67.91,87.41,1
9,8,10904415.0,10892000.0,41994.93,10809690.0,10974310.0,84.75,87.27,160.89,62.64,87.27,1
0,9,11893287.0,11922600.0,44197.36,11835973.0,12009227.0,84.86,87.4,160.43,61.99,87.4,1
1,9,11893287.0,12003800.0,44235.49,11917098.0,12090502.0,84.92,87.66,158.25,59.5,87.66,0
2,9,11893287.0,11812400.0,43847.28,11726459.0,11898341.0,84.95,87.48,161.65,63.11,87.48,1
3,9,11893287.0,11954200.0,43785.21,11868381.0,12040019.0,84.95,87.49,159.56,60.56,87.49,1
4,9,11893287.0,11868600.0,42385.17,11785525.0,11951675.0,84.81,87.46,162.33,63.87,87.46,1
5,9,11893287.0,11845800.0,43768.89,11760013.0,11931587.0,84.83,87.42,169.31,70.9,87.42,1
6,9,11893287.0,11859000.0,43457.68,11773823.0,11944177.0,84.8,87.37,160.35,61.88,87.37,1
7,9,11893287.0,11950400.0,44484.07,11863211.0,12037589.0,84.74,87.38,164.77,66.38,87.39,1
8,9,11893287.0,11930000.0,44223.73,11843321.0,12016679.0,84.82,87.47,165.31,66.87,87.47,1
9,9,11893287.0,11901600.0,44882.07,11813631.0,11989569.0,84.83,87.54,158.49,64.02,87.54,1
0,10,15000000.0,14923200.0,46579.3,14831905.0,15014495.0,84.88,87.83,146.21,49.19,87.83,1
1,10,15000000.0,15023800.0,47007.19,14931666.0,15115934.0,84.85,87.77,149.79,53.33,87.77,1
2,10,15000000.0,15023800.0,46262.07,14933126.0,15114474.0,84.77,87.69,152.06,53.65,87.69,1
3,10,15000000.0,15029800.0,48534.55,14934672.0,15124928.0,84.94,87.9,146.12,52.86,87.9,1
4,10,15000000.0,14991800.0,46470.48,14900718.0,15082882.0,84.81,87.72,147.05,48.25,87.72,1
5,10,15000000.0,15048600.0,48019.0,14954483.0,15142717.0,84.87,87.81,152.7,53.87,87.81,1
6,10,15000000.0,15033400.0,48249.96,14938830.0,15127970.0,84.9,87.85,149.65,50.79,87.85,1
7,10,15000000.0,14958200.0,47105.16,14865874.0,15050526.0,84.85,87.72,146.84,48.12,87.72,1
8,10,15000000.0,15000800.0,47759.2,14907192.0,15094408.0,84.84,87.76,149.32,50.53,87.77,1
9,10,15000000.0,14894200.0,46241.85,14803566.0,14984834.0,84.8,87.69,150.13,51.4,87.69,0
