Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,FA_time,Total_Time,Sampling Time,Bootstrap Time,Hit
7,3,19280625.0,19307300.0,35887.97,19236960.0,19377640.0,178.22,185.07,245.99,49.85,185.07,1
8,3,19280625.0,19358300.0,35309.12,19289094.0,19427506.0,178.61,185.32,246.47,50.05,185.32,0
9,3,19280625.0,19279100.0,36230.33,19208088.0,19350112.0,179.11,185.84,247.72,50.76,185.84,1
0,4,21809885.0,21823300.0,37951.47,21748916.0,21897684.0,178.68,185.61,263.91,67.19,185.61,1
1,4,21809885.0,21833800.0,38342.8,21758648.0,21908952.0,178.46,185.35,261.48,65.06,185.35,1
2,4,21809885.0,21792300.0,37063.71,21719656.0,21864944.0,178.83,185.73,265.58,68.62,185.73,1
3,4,21809885.0,21841900.0,37784.72,21767842.0,21915958.0,178.59,185.46,263.64,67.11,185.46,1
4,4,21809885.0,21781500.0,36977.67,21709024.0,21853976.0,179.44,186.33,264.66,67.3,186.33,1
5,4,21809885.0,21849700.0,39007.17,21773246.0,21926154.0,178.31,185.4,263.35,66.9,185.4,1
6,4,21809885.0,21832000.0,38023.96,21757474.0,21906526.0,178.84,185.77,261.86,64.98,185.77,1
7,4,21809885.0,21813900.0,37360.47,21740674.0,21887126.0,178.5,185.33,264.4,68.0,185.33,1
8,4,21809885.0,21781800.0,36325.52,21710602.0,21852998.0,178.65,185.67,258.64,61.93,185.67,1
9,4,21809885.0,21787000.0,37438.45,21713620.0,21860380.0,178.36,185.38,262.7,66.29,185.38,1
0,5,43877172.0,43931800.0,33646.7,43865852.0,43997748.0,178.78,184.93,268.14,72.09,184.93,1
1,5,43877172.0,43900800.0,34672.48,43832840.0,43968760.0,178.54,184.82,263.27,67.42,184.82,1
2,5,43877172.0,43862200.0,34511.25,43794556.0,43929844.0,178.6,184.92,270.12,74.14,184.92,1
3,5,43877172.0,43854800.0,34198.32,43787772.0,43921828.0,178.67,184.95,268.61,72.63,184.95,1
4,5,43877172.0,43974900.0,34935.16,43906428.0,44043372.0,178.5,184.77,272.84,77.07,184.77,0
5,5,43877172.0,43931400.0,34614.29,43863556.0,43999244.0,178.59,184.88,264.4,68.49,184.88,1
6,5,43877172.0,43881200.0,34207.92,43814152.0,43948248.0,178.66,184.95,268.08,72.02,184.96,1
7,5,43877172.0,43927800.0,33892.47,43861372.0,43994228.0,178.73,185.02,264.71,68.63,185.03,1
8,5,43877172.0,43858200.0,34030.59,43791500.0,43924900.0,178.47,184.76,271.14,75.31,184.76,1
9,5,43877172.0,43898500.0,34934.06,43830028.0,43966972.0,178.64,184.96,266.53,70.14,184.96,1
0,6,16357096.0,16389800.0,34879.95,16321435.0,16458165.0,178.42,184.54,259.84,64.18,184.54,1
1,6,16357096.0,16391600.0,34623.18,16323739.0,16459461.0,178.92,184.98,263.93,67.9,184.98,1
2,6,16357096.0,16347300.0,33967.2,16280724.0,16413876.0,178.48,184.66,256.94,61.17,184.66,1
3,6,16357096.0,16352900.0,35389.84,16283536.0,16422264.0,178.74,184.83,256.34,60.43,184.83,1
4,6,16357096.0,16358100.0,34489.84,16290500.0,16425700.0,178.48,184.71,260.02,64.2,184.71,1
5,6,16357096.0,16341100.0,34600.84,16273282.0,16408918.0,178.52,184.74,264.88,69.08,184.74,1
6,6,16357096.0,16304100.0,33805.14,16237842.0,16370358.0,178.66,184.8,256.66,60.82,184.8,1
7,6,16357096.0,16406100.0,34829.37,16337834.0,16474366.0,178.53,184.79,259.93,64.08,184.79,1
8,6,16357096.0,16368400.0,33664.21,16302418.0,16434382.0,178.63,184.82,258.34,62.56,184.82,1
9,6,16357096.0,16414700.0,34012.96,16348035.0,16481365.0,178.64,184.86,258.53,63.1,184.86,1
0,7,10792922.0,10796900.0,29541.09,10738999.0,10854801.0,178.46,183.53,248.85,58.04,183.53,1
1,7,10792922.0,10796400.0,29068.57,10739426.0,10853374.0,178.46,183.6,250.9,56.4,183.6,1
2,7,10792922.0,10849600.0,29942.2,10790913.0,10908287.0,178.35,183.53,245.62,56.89,183.53,1
3,7,10792922.0,10768900.0,30211.35,10709686.0,10828114.0,178.44,183.67,250.45,55.75,183.67,1
4,7,10792922.0,10790800.0,30217.46,10731574.0,10850026.0,178.56,183.66,253.95,59.25,183.66,1
5,7,10792922.0,10790600.0,28625.16,10734495.0,10846705.0,178.48,183.55,247.55,52.97,183.55,1
6,7,10792922.0,10748000.0,29072.4,10691018.0,10804982.0,178.93,183.93,251.1,56.14,183.93,1
7,7,10792922.0,10854400.0,29409.26,10796758.0,10912042.0,178.62,183.54,253.31,58.72,183.54,0
8,7,10792922.0,10769500.0,29419.88,10711837.0,10827163.0,178.57,183.61,250.22,55.5,183.61,1
9,7,10792922.0,10815600.0,28647.09,10759452.0,10871748.0,178.59,183.77,256.47,61.6,183.77,1
0,8,10904415.0,10897600.0,29444.82,10839888.0,10955312.0,178.51,183.61,258.93,64.13,183.61,1
1,8,10904415.0,10914400.0,29607.45,10856369.0,10972431.0,178.33,183.47,255.67,61.09,183.47,1
2,8,10904415.0,10905500.0,29820.96,10847051.0,10963949.0,178.41,183.48,258.48,63.85,183.48,1
3,8,10904415.0,10965300.0,29830.09,10906833.0,11023767.0,178.35,183.54,258.3,63.68,183.54,0
4,8,10904415.0,10903200.0,29216.43,10845936.0,10960464.0,178.79,183.97,258.63,63.67,183.97,1
5,8,10904415.0,10897700.0,29981.6,10838936.0,10956464.0,178.96,183.99,259.9,64.8,183.99,1
6,8,10904415.0,10883700.0,30034.55,10824832.0,10942568.0,178.51,183.66,258.24,63.43,183.66,1
7,8,10904415.0,10937300.0,30037.07,10878427.0,10996173.0,178.5,183.63,256.89,62.2,183.63,1
8,8,10904415.0,10883600.0,29971.33,10824856.0,10942344.0,178.41,183.5,257.85,63.32,183.5,1
9,8,10904415.0,10896200.0,30218.28,10836972.0,10955428.0,178.74,183.94,257.11,62.06,183.94,1
0,9,11893287.0,11869500.0,30244.62,11810221.0,11928779.0,179.0,184.3,259.83,64.41,184.3,1
1,9,11893287.0,11896500.0,29914.16,11837868.0,11955132.0,178.42,183.81,257.32,62.39,183.81,1
2,9,11893287.0,11863400.0,30229.59,11804150.0,11922650.0,178.41,183.75,258.75,63.98,183.75,1
3,9,11893287.0,11910100.0,30030.85,11851240.0,11968960.0,178.85,184.07,257.54,62.42,184.07,1
4,9,11893287.0,11936900.0,31037.29,11876067.0,11997733.0,178.61,183.87,255.18,60.26,183.87,1
5,9,11893287.0,11894900.0,30904.96,11834326.0,11955474.0,178.58,183.9,258.83,63.93,183.9,1
6,9,11893287.0,11891600.0,30928.24,11830981.0,11952219.0,178.72,184.09,257.49,62.37,184.09,1
7,9,11893287.0,11829800.0,31195.15,11768657.0,11890943.0,178.61,184.14,258.25,63.04,184.14,0
8,9,11893287.0,11913800.0,30353.26,11854308.0,11973292.0,178.62,183.9,259.27,64.26,183.9,1
9,9,11893287.0,11902000.0,30720.42,11841788.0,11962212.0,178.72,183.94,255.36,60.4,183.94,1
0,10,15000000.0,14986800.0,34132.91,14919899.0,15053701.0,178.61,184.5,245.66,50.04,184.5,1
1,10,15000000.0,14994600.0,33499.06,14928942.0,15060258.0,178.38,184.34,243.64,48.16,184.34,1
2,10,15000000.0,14950100.0,33071.64,14885280.0,15014920.0,178.62,184.58,251.2,55.63,184.58,1
3,10,15000000.0,14950100.0,33423.19,14884591.0,15015609.0,178.63,184.49,248.67,53.16,184.49,1
4,10,15000000.0,15003900.0,33654.53,14937937.0,15069863.0,178.45,184.41,244.4,48.09,184.41,1
5,10,15000000.0,15032500.0,34213.75,14965441.0,15099559.0,178.33,184.31,244.9,49.56,184.31,1
6,10,15000000.0,14994400.0,34046.88,14927668.0,15061132.0,178.37,184.35,245.77,50.3,184.35,1
7,10,15000000.0,15020900.0,34389.23,14953497.0,15088303.0,178.64,184.6,250.96,55.31,184.6,1
8,10,15000000.0,14961800.0,34080.52,14895002.0,15028598.0,178.54,184.49,246.11,50.54,184.49,1
9,10,15000000.0,15032100.0,34005.7,14965449.0,15098751.0,178.57,184.56,244.98,49.37,184.56,1
