Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,FA_time,Total_Time,Sampling Time,Bootstrap Time,Hit
9,5,43877172.0,43893900.0,35274.92,43824760.0,43963040.0,17.85,18.48,100.62,71.07,18.48,1
0,6,16357096.0,16355000.0,34426.41,16287524.0,16422476.0,17.82,18.51,93.46,63.87,18.51,1
1,6,16357096.0,16285400.0,33592.62,16219558.0,16351242.0,17.88,18.48,91.09,61.57,18.48,0
2,6,16357096.0,16341400.0,37568.83,16267765.0,16415035.0,17.88,18.48,91.68,62.08,18.48,1
3,6,16357096.0,16365200.0,36640.27,16293385.0,16437015.0,17.8,18.47,92.19,62.42,18.47,1
4,6,16357096.0,16354800.0,30312.39,16295388.0,16414212.0,17.85,18.48,90.56,60.68,18.48,1
5,6,16357096.0,16425600.0,34415.2,16358146.0,16493054.0,17.87,18.5,88.7,59.15,18.5,0
6,6,16357096.0,16364500.0,33117.28,16299590.0,16429410.0,17.91,18.53,97.0,67.43,18.53,1
7,6,16357096.0,16281400.0,33803.19,16215146.0,16347654.0,17.87,18.47,92.48,62.86,18.47,0
8,6,16357096.0,16382200.0,31924.67,16319628.0,16444772.0,17.86,18.53,93.38,64.38,18.53,1
9,6,16357096.0,16382800.0,29057.65,16325847.0,16439753.0,17.85,18.47,91.87,66.16,18.47,1
0,7,10792922.0,10825000.0,28137.06,10769851.0,10880149.0,17.77,18.34,79.42,55.08,18.34,1
1,7,10792922.0,10829700.0,28891.8,10773072.0,10886328.0,17.87,18.35,84.86,56.53,18.35,1
2,7,10792922.0,10819500.0,28881.46,10762892.0,10876108.0,17.82,18.37,77.27,53.41,18.37,1
3,7,10792922.0,10816900.0,27958.57,10762101.0,10871699.0,17.9,18.37,92.85,63.73,18.37,1
4,7,10792922.0,10802700.0,30399.16,10743118.0,10862282.0,17.94,18.44,93.41,63.87,18.44,1
5,7,10792922.0,10813100.0,31334.97,10751683.0,10874517.0,17.75,18.34,90.64,61.24,18.34,1
6,7,10792922.0,10783300.0,29612.27,10725260.0,10841340.0,17.86,18.36,89.03,59.7,18.36,1
7,7,10792922.0,10779900.0,28158.05,10724710.0,10835090.0,17.91,18.44,90.2,60.64,18.44,1
8,7,10792922.0,10790800.0,27415.23,10737066.0,10844534.0,17.91,18.41,89.07,59.57,18.41,1
9,7,10792922.0,10844800.0,29373.44,10787228.0,10902372.0,17.9,18.43,86.94,60.58,18.43,1
0,8,10904415.0,10911100.0,25330.35,10861453.0,10960747.0,17.91,18.41,93.81,65.78,18.41,1
1,8,10904415.0,10918200.0,28723.02,10861903.0,10974497.0,17.9,18.38,102.59,73.49,18.38,1
2,8,10904415.0,10910000.0,29737.7,10851714.0,10968286.0,17.95,18.39,87.89,64.44,18.39,1
3,8,10904415.0,10855700.0,28411.64,10800013.0,10911387.0,17.79,18.35,88.96,62.23,18.35,1
