Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,FA_time,Total_Time,Sampling Time,Bootstrap Time,Hit
4,5,4388299.0,4336000.0,33441.07,4270455.5,4401544.5,0.12,0.13,7.03,6.53,0.13,1
5,5,4388299.0,4406000.0,36354.43,4334745.5,4477254.5,0.12,0.13,6.87,6.46,0.13,1
6,5,4388299.0,4381000.0,36432.91,4309591.5,4452408.5,0.12,0.13,6.76,6.35,0.13,1
7,5,4388299.0,4418000.0,34375.75,4350623.5,4485376.5,0.11,0.12,6.92,6.53,0.12,1
8,5,4388299.0,4370000.0,33183.09,4304961.0,4435039.0,0.13,0.13,6.88,6.48,0.13,1
9,5,4388299.0,4387000.0,35069.69,4318263.5,4455736.5,0.13,0.13,6.75,6.35,0.13,1
0,6,1637487.0,1640999.0,33152.07,1576020.88,1705977.12,0.13,0.13,6.24,5.74,0.13,1
1,6,1637487.0,1636999.0,36835.9,1564800.62,1709197.38,0.11,0.13,6.23,5.73,0.13,1
2,6,1637487.0,1700999.0,34572.79,1633236.38,1768761.62,0.11,0.13,6.08,5.68,0.13,1
3,6,1637487.0,1672999.0,39121.56,1596320.75,1749677.25,0.12,0.13,6.07,5.67,0.13,1
4,6,1637487.0,1638999.0,33963.93,1572429.75,1705568.25,0.12,0.13,6.38,5.96,0.13,1
5,6,1637487.0,1575999.0,34235.92,1508896.62,1643101.38,0.13,0.13,5.96,5.55,0.13,1
6,6,1637487.0,1649999.0,33181.9,1584962.5,1715035.5,0.12,0.12,5.96,5.57,0.12,1
7,6,1637487.0,1654999.0,36577.13,1583307.88,1726690.12,0.13,0.13,5.98,5.58,0.13,1
8,6,1637487.0,1600999.0,33847.98,1534657.0,1667341.0,0.12,0.12,6.11,5.72,0.12,1
9,6,1637487.0,1673999.0,35553.17,1604314.75,1743683.25,0.12,0.12,5.95,5.56,0.12,1
0,7,1080692.0,1092000.0,31119.48,1031005.81,1152994.12,0.12,0.13,5.6,5.1,0.13,1
1,7,1080692.0,1077000.0,31269.55,1015711.69,1138288.25,0.11,0.12,5.61,5.12,0.12,1
2,7,1080692.0,1098000.0,33519.73,1032301.31,1163698.62,0.12,0.12,5.4,5.01,0.12,1
3,7,1080692.0,1075000.0,26883.8,1022307.75,1127692.25,0.12,0.13,5.57,5.16,0.13,1
4,7,1080692.0,1094000.0,30019.35,1035162.06,1152837.88,0.12,0.13,5.38,4.97,0.13,1
5,7,1080692.0,1051000.0,30006.85,992186.56,1109813.38,0.11,0.12,5.4,5.0,0.12,1
6,7,1080692.0,1031999.0,30767.75,971694.19,1092303.75,0.13,0.13,5.46,5.06,0.13,1
7,7,1080692.0,1057000.0,31422.38,995412.12,1118587.88,0.11,0.12,5.4,5.01,0.12,1
8,7,1080692.0,1098000.0,32329.87,1034633.44,1161366.5,0.12,0.13,5.47,5.07,0.13,1
9,7,1080692.0,1088000.0,31676.88,1025913.31,1150086.62,0.13,0.13,5.5,5.01,0.13,1
0,8,1091271.0,1111000.0,29287.73,1053596.0,1168404.0,0.12,0.13,6.35,5.86,0.13,1
1,8,1091271.0,1152000.0,31774.65,1089721.62,1214278.38,0.11,0.12,6.26,5.78,0.12,1
2,8,1091271.0,1070000.0,29645.92,1011894.0,1128106.0,0.12,0.12,6.31,5.91,0.12,1
3,8,1091271.0,1095000.0,32152.24,1031981.62,1158018.38,0.11,0.13,6.09,5.69,0.13,1
4,8,1091271.0,1142000.0,33265.81,1076799.0,1207201.0,0.1,0.12,6.23,5.83,0.12,1
5,8,1091271.0,1144000.0,30076.77,1085049.5,1202950.5,0.13,0.13,6.32,5.92,0.13,1
6,8,1091271.0,1121000.0,30355.41,1061503.38,1180496.62,0.13,0.13,6.2,5.79,0.13,1
7,8,1091271.0,1142000.0,30479.75,1082259.75,1201740.25,0.13,0.13,6.08,5.67,0.13,1
8,8,1091271.0,1077000.0,29932.13,1018333.0,1135667.0,0.12,0.13,6.23,5.83,0.13,1
9,8,1091271.0,1083000.0,28871.07,1026412.69,1139587.25,0.12,0.13,6.1,5.7,0.13,1
0,9,1189459.0,1198000.0,31992.75,1135294.25,1260705.75,0.14,0.14,6.14,5.64,0.14,1
1,9,1189459.0,1211000.0,28822.2,1154508.5,1267491.5,0.11,0.12,6.26,5.77,0.12,1
2,9,1189459.0,1204000.0,31247.19,1142755.5,1265244.5,0.12,0.13,6.15,5.74,0.13,1
3,9,1189459.0,1184000.0,31535.32,1122190.75,1245809.25,0.12,0.13,6.11,5.71,0.13,1
4,9,1189459.0,1184000.0,34114.44,1117135.75,1250864.25,0.13,0.13,6.01,5.61,0.13,1
5,9,1189459.0,1226000.0,29528.72,1168123.75,1283876.25,0.13,0.13,6.14,5.73,0.13,1
6,9,1189459.0,1139000.0,28929.05,1082299.0,1195701.0,0.13,0.13,6.12,5.63,0.13,1
7,9,1189459.0,1160000.0,31192.62,1098862.5,1221137.5,0.12,0.13,6.24,5.75,0.13,1
8,9,1189459.0,1186000.0,33344.1,1120645.62,1251354.38,0.13,0.13,6.12,5.71,0.13,1
9,9,1189459.0,1212000.0,30274.86,1152661.25,1271338.75,0.13,0.13,6.01,5.61,0.13,1
0,10,1499686.0,1460999.0,31582.59,1399097.12,1522900.88,0.12,0.13,4.97,4.57,0.13,1
1,10,1499686.0,1509999.0,34426.2,1442523.62,1577474.38,0.13,0.13,4.85,4.45,0.13,1
2,10,1499686.0,1442999.0,32445.2,1379406.38,1506591.62,0.13,0.13,4.85,4.45,0.13,1
3,10,1499686.0,1524999.0,36152.38,1454140.38,1595857.62,0.12,0.13,5.09,4.69,0.13,1
4,10,1499686.0,1519999.0,32442.5,1456411.75,1583586.25,0.13,0.13,4.87,4.47,0.13,1
5,10,1499686.0,1515999.0,33928.62,1449498.88,1582499.12,0.09,0.13,5.08,4.67,0.13,1
6,10,1499686.0,1515999.0,34942.85,1447511.0,1584487.0,0.12,0.13,4.97,4.56,0.13,1
7,10,1499686.0,1506999.0,32810.4,1442690.62,1571307.38,0.13,0.13,4.86,4.45,0.13,1
8,10,1499686.0,1465999.0,33984.88,1399388.62,1532609.38,0.13,0.13,4.85,4.44,0.13,1
9,10,1499686.0,1443999.0,32158.04,1380969.25,1507028.75,0.12,0.13,4.96,4.56,0.13,1
