Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,FA_time,Total_Time,Sampling Time,Bootstrap Time,Hit
8,2,2785246.0,2784800.0,17789.76,2749932.0,2819668.0,0.72,0.75,5.61,4.59,0.75,1
9,2,2785246.0,2787000.0,19203.94,2749360.25,2824639.75,0.71,0.75,5.73,4.7,0.75,1
0,3,1928020.0,1912200.0,15852.49,1881129.12,1943270.88,0.72,0.74,5.8,4.7,0.74,1
1,3,1928020.0,1940200.0,15415.59,1909985.5,1970414.5,0.71,0.74,5.7,4.58,0.74,1
2,3,1928020.0,1916000.0,16157.45,1884331.38,1947668.62,0.72,0.74,5.65,4.63,0.74,1
3,3,1928020.0,1913400.0,15652.7,1882720.75,1944079.25,0.71,0.74,5.52,4.51,0.74,1
4,3,1928020.0,1924400.0,16545.45,1891970.88,1956829.12,0.69,0.74,5.63,4.61,0.74,1
5,3,1928020.0,1948200.0,15811.14,1917210.12,1979189.88,0.72,0.74,5.77,4.76,0.74,1
6,3,1928020.0,1942000.0,17469.95,1907758.88,1976241.12,0.7,0.74,5.56,4.55,0.74,1
7,3,1928020.0,1944400.0,17566.61,1909969.5,1978830.5,0.71,0.74,5.55,4.53,0.74,1
8,3,1928020.0,1944800.0,15192.36,1915023.0,1974577.0,0.71,0.74,5.55,4.53,0.74,1
9,3,1928020.0,1955200.0,16231.25,1923386.75,1987013.25,0.71,0.74,5.63,4.6,0.75,1
0,4,2180873.0,2194800.0,16545.52,2162370.75,2227229.25,0.7,0.74,6.89,5.87,0.74,1
1,4,2180873.0,2185400.0,15513.98,2154992.5,2215807.5,0.69,0.74,6.92,5.91,0.74,1
2,4,2180873.0,2174000.0,16161.55,2142323.25,2205676.75,0.67,0.74,6.88,5.87,0.74,1
3,4,2180873.0,2174400.0,15622.82,2143779.25,2205020.75,0.72,0.74,6.99,5.92,0.74,1
4,4,2180873.0,2178200.0,16556.92,2145748.5,2210651.5,0.7,0.74,7.19,6.17,0.74,1
5,4,2180873.0,2168800.0,16836.66,2135800.25,2201799.75,0.7,0.74,7.01,6.0,0.74,1
6,4,2180873.0,2180800.0,16419.15,2148618.5,2212981.5,0.7,0.74,6.88,5.86,0.74,1
7,4,2180873.0,2186800.0,17273.04,2152944.75,2220655.25,0.7,0.75,6.88,5.85,0.75,1
8,4,2180873.0,2193400.0,17219.54,2159649.75,2227150.25,0.72,0.74,6.88,5.87,0.74,1
9,4,2180873.0,2167600.0,16434.12,2135389.0,2199811.0,0.72,0.74,6.92,5.91,0.74,1
0,5,4388299.0,4390600.0,13810.63,4363531.0,4417669.0,0.7,0.74,7.65,6.54,0.74,1
1,5,4388299.0,4396200.0,15306.06,4366200.0,4426200.0,0.67,0.74,7.5,6.39,0.74,1
2,5,4388299.0,4391200.0,15431.84,4360953.5,4421446.5,0.73,0.74,7.48,6.47,0.74,1
3,5,4388299.0,4418600.0,14615.42,4389954.0,4447246.0,0.71,0.74,7.47,6.46,0.74,0
4,5,4388299.0,4385800.0,14627.28,4357130.5,4414469.5,0.69,0.73,7.47,6.46,0.73,1
5,5,4388299.0,4380600.0,17160.78,4346965.0,4414235.0,0.66,0.74,7.33,6.32,0.74,1
6,5,4388299.0,4388600.0,16238.73,4356772.0,4420428.0,0.71,0.74,7.48,6.46,0.74,1
7,5,4388299.0,4389600.0,14400.12,4361376.0,4417824.0,0.69,0.74,7.53,6.51,0.74,1
8,5,4388299.0,4373600.0,14839.6,4344514.5,4402685.5,0.69,0.74,7.47,6.46,0.74,1
9,5,4388299.0,4390400.0,13732.22,4363485.0,4417315.0,0.7,0.74,7.34,6.31,0.74,1
0,6,1637487.0,1643000.0,16133.82,1611377.75,1674622.25,0.73,0.76,6.51,5.48,0.76,1
1,6,1637487.0,1645200.0,15950.87,1613936.25,1676463.75,0.68,0.73,6.48,5.47,0.73,1
2,6,1637487.0,1623400.0,14230.41,1595508.38,1651291.62,0.7,0.74,6.5,5.48,0.74,1
3,6,1637487.0,1633200.0,14351.49,1605071.12,1661328.88,0.68,0.74,6.48,5.47,0.74,1
4,6,1637487.0,1648200.0,15987.92,1616863.62,1679536.38,0.74,0.74,6.58,5.56,0.74,1
5,6,1637487.0,1629800.0,16274.73,1597901.5,1661698.5,0.68,0.73,6.47,5.47,0.73,1
6,6,1637487.0,1643600.0,15965.63,1612307.38,1674892.62,0.68,0.74,6.59,5.58,0.74,1
7,6,1637487.0,1628200.0,15270.75,1598269.38,1658130.62,0.72,0.74,6.62,5.52,0.74,1
8,6,1637487.0,1626600.0,14937.82,1597321.88,1655878.12,0.71,0.74,6.63,5.52,0.74,1
9,6,1637487.0,1623600.0,15832.05,1592569.25,1654630.75,0.71,0.74,6.47,5.45,0.74,1
0,7,1080692.0,1089600.0,13534.53,1063072.38,1116127.62,0.73,0.73,6.07,4.99,0.73,1
1,7,1080692.0,1083800.0,15010.54,1054379.38,1113220.62,0.71,0.74,6.11,5.0,0.74,1
2,7,1080692.0,1063200.0,13216.79,1037295.12,1089104.88,0.69,0.73,6.12,5.12,0.73,1
3,7,1080692.0,1082800.0,13379.71,1056575.75,1109024.25,0.71,0.74,6.07,5.06,0.74,1
4,7,1080692.0,1060400.0,14364.36,1032245.88,1088554.12,0.7,0.73,6.0,5.0,0.73,1
5,7,1080692.0,1055600.0,14544.54,1027092.69,1084107.25,0.71,0.73,6.06,5.06,0.73,1
6,7,1080692.0,1074200.0,13190.0,1048347.56,1100052.38,0.72,0.74,6.12,5.02,0.74,1
7,7,1080692.0,1080400.0,14466.76,1052045.12,1108754.88,0.7,0.73,6.16,5.06,0.73,1
8,7,1080692.0,1091200.0,12661.64,1066383.12,1116016.88,0.74,0.74,6.01,5.0,0.74,1
9,7,1080692.0,1063000.0,13688.6,1036170.31,1089829.62,0.71,0.73,6.07,5.07,0.73,1
0,8,1091271.0,1109800.0,12692.93,1084921.88,1134678.12,0.7,0.73,6.73,5.72,0.73,1
1,8,1091271.0,1103600.0,13925.25,1076306.5,1130893.5,0.7,0.73,6.85,5.74,0.74,1
2,8,1091271.0,1084000.0,14202.73,1056162.62,1111837.38,0.71,0.73,6.73,5.71,0.73,1
3,8,1091271.0,1094800.0,13510.91,1068318.62,1121281.38,0.71,0.73,6.83,5.82,0.73,1
4,8,1091271.0,1091800.0,12951.19,1066415.62,1117184.38,0.7,0.73,6.9,5.89,0.73,1
5,8,1091271.0,1068000.0,12154.69,1044176.81,1091823.25,0.7,0.73,6.81,5.8,0.73,1
6,8,1091271.0,1115000.0,13072.05,1089378.75,1140621.25,0.71,0.73,6.8,5.8,0.73,1
7,8,1091271.0,1105400.0,13195.05,1079537.75,1131262.25,0.7,0.73,6.97,5.95,0.74,1
8,8,1091271.0,1125800.0,13242.2,1099845.25,1151754.75,0.71,0.74,6.91,5.9,0.74,0
9,8,1091271.0,1076200.0,13362.21,1050010.12,1102389.88,0.7,0.73,6.94,5.91,0.73,1
0,9,1189459.0,1189600.0,14284.37,1161602.62,1217597.38,0.67,0.73,6.9,5.8,0.73,1
1,9,1189459.0,1174600.0,13326.87,1148479.38,1200720.62,0.71,0.73,6.75,5.65,0.73,1
2,9,1189459.0,1174000.0,14080.03,1146403.12,1201596.88,0.72,0.74,6.73,5.7,0.74,1
3,9,1189459.0,1169000.0,13314.45,1142903.62,1195096.38,0.7,0.73,6.72,5.72,0.73,1
4,9,1189459.0,1185200.0,14154.62,1157457.0,1212943.0,0.72,0.74,6.74,5.72,0.74,1
5,9,1189459.0,1222400.0,14526.61,1193927.88,1250872.12,0.72,0.74,6.59,5.57,0.74,0
6,9,1189459.0,1183400.0,14065.92,1155830.75,1210969.25,0.72,0.73,6.62,5.62,0.73,1
7,9,1189459.0,1177600.0,14270.21,1149630.38,1205569.62,0.72,0.74,6.76,5.67,0.74,1
8,9,1189459.0,1180200.0,13059.79,1154602.75,1205797.25,0.71,0.74,6.65,5.63,0.74,1
9,9,1189459.0,1176600.0,12975.18,1151168.62,1202031.38,0.71,0.74,6.76,5.73,0.74,1
0,10,1499686.0,1493400.0,14455.02,1465068.12,1521731.88,0.72,0.74,5.7,4.6,0.74,1
1,10,1499686.0,1499000.0,16514.91,1466630.75,1531369.25,0.71,0.74,5.58,4.57,0.74,1
2,10,1499686.0,1509000.0,14954.53,1479689.12,1538310.88,0.71,0.74,5.7,4.68,0.74,1
3,10,1499686.0,1501200.0,14174.28,1473418.38,1528981.62,0.7,0.73,5.57,4.57,0.73,1
4,10,1499686.0,1501200.0,15726.74,1470375.62,1532024.38,0.71,0.74,5.56,4.55,0.74,1
5,10,1499686.0,1500800.0,15342.23,1470729.25,1530870.75,0.68,0.74,5.47,4.46,0.74,1
6,10,1499686.0,1489800.0,16491.62,1457476.38,1522123.62,0.69,0.73,5.46,4.45,0.74,1
7,10,1499686.0,1496200.0,14626.63,1467531.75,1524868.25,0.69,0.74,5.71,4.7,0.74,1
8,10,1499686.0,1513600.0,14295.72,1485580.38,1541619.62,0.71,0.74,5.57,4.56,0.74,1
9,10,1499686.0,1516000.0,15604.64,1485414.88,1546585.12,0.72,0.74,5.46,4.45,0.74,1
