Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,FA_time,Total_Time,Sampling Time,Bootstrap Time,Hit
8,3,192924.0,192400.0,5213.39,182181.75,202618.25,0.06,0.06,0.66,0.54,0.06,1
9,3,192924.0,196800.0,5108.66,186787.03,206812.97,0.06,0.06,0.65,0.53,0.06,1
0,4,218426.0,216800.0,5144.46,206716.88,226883.12,0.05,0.06,0.79,0.68,0.06,1
1,4,218426.0,218000.0,5059.64,208083.09,227916.91,0.06,0.06,0.87,0.75,0.06,1
2,4,218426.0,215400.0,5279.5,205052.17,225747.83,0.07,0.07,0.8,0.67,0.07,1
3,4,218426.0,212400.0,5193.52,202220.69,222579.31,0.07,0.07,0.82,0.69,0.07,1
4,4,218426.0,210800.0,5332.33,200348.62,221251.38,0.07,0.07,0.82,0.69,0.07,1
5,4,218426.0,213600.0,5354.43,203105.31,224094.69,0.07,0.07,0.81,0.68,0.07,1
6,4,218426.0,225000.0,5436.19,214345.06,235654.94,0.07,0.07,0.82,0.69,0.07,1
7,4,218426.0,213400.0,5146.67,203312.52,223487.48,0.07,0.07,0.78,0.66,0.07,1
8,4,218426.0,218200.0,5231.36,207946.53,228453.47,0.07,0.07,0.81,0.68,0.07,1
9,4,218426.0,218000.0,5880.47,206474.28,229525.72,0.07,0.07,0.8,0.67,0.07,1
0,5,429156.0,431800.0,5233.18,421542.97,442057.03,0.06,0.07,0.86,0.73,0.07,1
1,5,429156.0,429000.0,5146.2,418913.44,439086.56,0.07,0.07,0.86,0.73,0.07,1
2,5,429156.0,438000.0,5159.14,427888.09,448111.91,0.07,0.07,0.86,0.73,0.07,1
3,5,429156.0,423800.0,4716.56,414555.56,433044.44,0.06,0.06,0.85,0.74,0.06,1
4,5,429156.0,437000.0,5086.43,427030.59,446969.41,0.07,0.07,0.86,0.73,0.07,1
5,5,429156.0,426600.0,5048.38,416705.19,436494.81,0.06,0.07,0.92,0.79,0.07,1
6,5,429156.0,430800.0,5202.08,420603.94,440996.06,0.05,0.07,0.85,0.73,0.07,1
7,5,429156.0,435800.0,4783.32,426424.69,445175.31,0.05,0.06,0.85,0.74,0.06,1
8,5,429156.0,429800.0,4559.54,420863.28,438736.72,0.06,0.06,0.88,0.76,0.06,1
9,5,429156.0,431000.0,5290.6,420630.41,441369.59,0.05,0.06,0.84,0.73,0.06,1
0,6,163131.0,163400.0,4536.07,154509.31,172290.69,0.07,0.07,0.77,0.64,0.07,1
1,6,163131.0,159800.0,4807.58,150377.14,169222.86,0.04,0.07,0.79,0.66,0.07,1
2,6,163131.0,159200.0,4665.92,150054.81,168345.19,0.05,0.07,0.78,0.65,0.07,1
3,6,163131.0,160600.0,5197.4,150413.09,170786.91,0.06,0.06,0.75,0.63,0.06,1
4,6,163131.0,163000.0,4750.01,153689.98,172310.02,0.07,0.07,0.79,0.66,0.07,1
5,6,163131.0,160400.0,4624.59,151335.81,169464.19,0.05,0.06,0.75,0.63,0.06,1
6,6,163131.0,166000.0,5084.72,156033.95,175966.05,0.07,0.07,0.74,0.63,0.07,1
7,6,163131.0,166200.0,4781.53,156828.2,175571.8,0.06,0.06,0.77,0.65,0.06,1
8,6,163131.0,167800.0,5114.19,157776.2,177823.8,0.07,0.07,0.77,0.64,0.07,1
9,6,163131.0,160600.0,5106.89,150590.48,170609.52,0.07,0.07,0.77,0.65,0.07,1
0,7,107671.0,110200.0,4083.79,102195.78,118204.22,0.07,0.07,0.73,0.6,0.07,1
1,7,107671.0,108600.0,4418.64,99939.45,117260.55,0.06,0.06,0.72,0.6,0.06,1
2,7,107671.0,108200.0,4536.5,99308.45,117091.55,0.07,0.07,0.71,0.58,0.07,1
3,7,107671.0,115200.0,4393.88,106588.01,123811.99,0.07,0.07,0.73,0.6,0.07,1
4,7,107671.0,107800.0,4382.44,99210.43,116389.57,0.06,0.06,0.72,0.6,0.06,1
5,7,107671.0,107000.0,4195.52,98776.78,115223.22,0.06,0.06,0.7,0.58,0.06,1
6,7,107671.0,106400.0,3822.51,98907.88,113892.12,0.06,0.06,0.69,0.57,0.06,1
7,7,107671.0,106000.0,4115.53,97933.57,114066.43,0.06,0.06,0.71,0.59,0.06,1
8,7,107671.0,106800.0,4590.99,97801.65,115798.35,0.06,0.06,0.71,0.6,0.06,1
9,7,107671.0,109200.0,4304.89,100762.41,117637.59,0.07,0.07,0.72,0.59,0.07,1
0,8,109024.0,106200.0,4191.0,97985.63,114414.37,0.07,0.07,0.78,0.65,0.07,1
1,8,109024.0,102200.0,3923.38,94510.17,109889.83,0.07,0.07,0.79,0.66,0.07,1
2,8,109024.0,108600.0,4244.06,100281.64,116918.36,0.07,0.07,0.79,0.66,0.07,1
3,8,109024.0,107600.0,4195.83,99376.16,115823.84,0.06,0.06,0.76,0.64,0.06,1
4,8,109024.0,111800.0,4019.68,103921.43,119678.57,0.07,0.07,0.76,0.64,0.07,1
5,8,109024.0,108000.0,4645.83,98894.16,117105.84,0.05,0.06,0.78,0.66,0.06,1
6,8,109024.0,111200.0,4408.22,102559.89,119840.11,0.06,0.06,0.78,0.66,0.06,1
7,8,109024.0,114200.0,4324.33,105724.31,122675.69,0.05,0.06,0.79,0.67,0.06,1
8,8,109024.0,100800.0,4111.33,92741.78,108858.22,0.07,0.07,0.75,0.64,0.07,0
9,8,109024.0,112000.0,4347.3,103479.3,120520.7,0.05,0.06,0.78,0.66,0.06,1
0,9,126798.0,127800.0,4782.53,118426.23,137173.77,0.06,0.06,0.79,0.67,0.06,1
1,9,126798.0,128200.0,4260.84,119848.75,136551.25,0.07,0.07,0.77,0.64,0.07,1
2,9,126798.0,129800.0,4626.07,120732.91,138867.09,0.06,0.06,0.78,0.67,0.06,1
3,9,126798.0,132200.0,4579.59,123224.01,141176.0,0.06,0.07,0.76,0.63,0.07,1
4,9,126798.0,127400.0,4406.84,118762.59,136037.41,0.07,0.07,0.77,0.65,0.07,1
5,9,126798.0,129800.0,4673.82,120639.3,138960.69,0.06,0.06,0.77,0.65,0.06,1
6,9,126798.0,122200.0,4380.58,113614.05,130785.95,0.06,0.06,0.76,0.64,0.06,1
7,9,126798.0,123200.0,4090.63,115182.37,131217.62,0.07,0.07,0.76,0.63,0.07,1
8,9,126798.0,125000.0,4378.83,116417.48,133582.52,0.05,0.06,0.75,0.63,0.06,1
9,9,126798.0,124400.0,4341.81,115890.05,132909.95,0.06,0.06,0.76,0.65,0.06,1
0,10,149859.0,145200.0,4472.92,136433.08,153966.92,0.07,0.07,0.65,0.52,0.07,1
1,10,149859.0,148400.0,4966.54,138665.59,158134.41,0.06,0.06,0.64,0.53,0.06,1
2,10,149859.0,151800.0,5100.3,141803.41,161796.59,0.08,0.08,0.68,0.54,0.08,1
3,10,149859.0,147400.0,4638.2,138309.12,156490.88,0.06,0.06,0.65,0.53,0.06,1
4,10,149859.0,142600.0,4592.93,133597.84,151602.16,0.07,0.07,0.67,0.54,0.07,1
5,10,149859.0,145600.0,4791.35,136208.95,154991.05,0.07,0.07,0.65,0.52,0.07,1
6,10,149859.0,160200.0,4906.36,150583.53,169816.47,0.06,0.07,0.65,0.52,0.07,0
7,10,149859.0,147600.0,4957.7,137882.91,157317.09,0.07,0.07,0.65,0.53,0.07,1
8,10,149859.0,156600.0,4784.69,147222.02,165977.98,0.06,0.06,0.64,0.51,0.06,1
9,10,149859.0,151400.0,4167.84,143231.03,159568.97,0.06,0.07,0.65,0.52,0.07,1
