Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,FA_time,Total_Time,Sampling Time,Bootstrap Time,Hit
2,5,4388299.0,4381800.0,15135.74,4352134.0,4411466.0,0.1,0.12,6.87,6.48,0.12,1
3,5,4388299.0,4379400.0,16981.94,4346115.5,4412684.5,0.09,0.14,6.85,6.43,0.14,1
4,5,4388299.0,4399200.0,15086.35,4369631.0,4428769.0,0.06,0.13,6.74,6.33,0.13,1
5,5,4388299.0,4374000.0,14757.83,4345074.5,4402925.5,0.13,0.13,6.69,6.29,0.13,1
6,5,4388299.0,4405800.0,14382.29,4377610.5,4433989.5,0.05,0.12,6.84,6.45,0.12,1
7,5,4388299.0,4400600.0,15950.46,4369337.0,4431863.0,0.08,0.13,6.75,6.34,0.13,1
8,5,4388299.0,4385800.0,14933.44,4356530.5,4415069.5,0.1,0.12,6.84,6.45,0.12,1
9,5,4388299.0,4353000.0,15489.31,4322641.0,4383359.0,0.09,0.13,6.74,6.34,0.13,0
0,6,1637487.0,1632000.0,16011.36,1600617.75,1663382.25,0.09,0.12,5.84,5.44,0.12,1
1,6,1637487.0,1624600.0,16049.84,1593142.25,1656057.75,0.1,0.12,5.83,5.44,0.12,1
2,6,1637487.0,1639800.0,16498.84,1607462.25,1672137.75,0.09,0.14,5.84,5.42,0.14,1
3,6,1637487.0,1637000.0,15321.91,1606969.0,1667031.0,0.09,0.12,5.88,5.48,0.12,1
4,6,1637487.0,1644600.0,14801.59,1615588.88,1673611.12,0.09,0.13,5.84,5.44,0.13,1
5,6,1637487.0,1624600.0,15040.11,1595121.38,1654078.62,0.06,0.12,5.95,5.56,0.12,1
6,6,1637487.0,1649000.0,15898.16,1617839.62,1680160.38,0.05,0.12,5.83,5.44,0.12,1
7,6,1637487.0,1632400.0,14820.43,1603352.0,1661448.0,0.08,0.12,5.89,5.5,0.12,1
8,6,1637487.0,1677600.0,14565.73,1649051.12,1706148.88,0.1,0.12,5.95,5.56,0.12,0
9,6,1637487.0,1660400.0,15110.6,1630783.25,1690016.75,0.09,0.13,5.95,5.55,0.13,1
0,7,1080692.0,1109600.0,12809.87,1084492.62,1134707.38,0.08,0.11,5.48,5.01,0.11,0
1,7,1080692.0,1093800.0,13253.81,1067822.5,1119777.5,0.1,0.13,5.56,5.06,0.13,1
2,7,1080692.0,1081400.0,13746.81,1054456.25,1108343.75,0.09,0.12,5.38,4.98,0.12,1
3,7,1080692.0,1101000.0,14209.39,1073149.62,1128850.38,0.1,0.12,5.46,5.06,0.12,1
4,7,1080692.0,1059400.0,13002.05,1033916.0,1084884.0,0.09,0.12,5.49,5.09,0.12,1
5,7,1080692.0,1092000.0,14094.9,1064374.0,1119626.0,0.06,0.11,5.33,4.95,0.11,1
6,7,1080692.0,1089400.0,13837.1,1062279.25,1116520.75,0.08,0.12,5.42,5.03,0.12,1
7,7,1080692.0,1087000.0,13526.08,1060488.88,1113511.12,0.08,0.13,5.46,5.06,0.13,1
8,7,1080692.0,1094200.0,13252.41,1068225.25,1120174.75,0.09,0.12,5.45,5.06,0.12,1
9,7,1080692.0,1099800.0,14521.16,1071338.5,1128261.5,0.12,0.12,5.46,5.07,0.12,1
0,8,1091271.0,1094200.0,13791.5,1067168.62,1121231.38,0.09,0.11,6.1,5.72,0.11,1
1,8,1091271.0,1104400.0,13868.27,1077218.25,1131581.75,0.08,0.12,6.1,5.7,0.12,1
2,8,1091271.0,1091600.0,12959.02,1066200.38,1116999.62,0.1,0.13,6.4,5.99,0.13,1
3,8,1091271.0,1063000.0,13759.25,1036031.88,1089968.12,0.09,0.12,6.11,5.71,0.12,0
4,8,1091271.0,1120600.0,14751.26,1091687.5,1149512.5,0.09,0.12,6.18,5.79,0.12,0
5,8,1091271.0,1101600.0,13485.06,1075169.25,1128030.75,0.1,0.12,6.1,5.7,0.12,1
6,8,1091271.0,1097000.0,13245.74,1071038.38,1122961.62,0.1,0.12,6.17,5.77,0.12,1
7,8,1091271.0,1092600.0,13950.15,1065257.75,1119942.25,0.1,0.12,6.17,5.77,0.12,1
8,8,1091271.0,1084000.0,13491.38,1057556.88,1110443.12,0.08,0.11,6.16,5.78,0.11,1
9,8,1091271.0,1125800.0,12490.16,1101319.25,1150280.75,0.09,0.12,6.39,6.0,0.12,0
0,9,1189459.0,1189600.0,13113.67,1163897.25,1215302.75,0.08,0.12,5.97,5.58,0.12,1
1,9,1189459.0,1188400.0,14731.14,1159527.0,1217273.0,0.08,0.12,5.92,5.53,0.12,1
2,9,1189459.0,1183200.0,14100.75,1155562.5,1210837.5,0.07,0.12,5.91,5.52,0.12,1
3,9,1189459.0,1221400.0,14090.77,1193782.12,1249017.88,0.1,0.12,6.08,5.69,0.12,0
4,9,1189459.0,1182400.0,13610.7,1155723.0,1209077.0,0.09,0.12,6.07,5.67,0.12,1
5,9,1189459.0,1173600.0,12788.76,1148534.0,1198666.0,0.08,0.12,6.09,5.7,0.12,1
6,9,1189459.0,1189200.0,13841.82,1162070.0,1216330.0,0.1,0.12,6.12,5.73,0.12,1
7,9,1189459.0,1183400.0,13700.48,1156547.0,1210253.0,0.07,0.12,6.06,5.67,0.12,1
8,9,1189459.0,1166200.0,13237.6,1140254.25,1192145.75,0.09,0.12,6.2,5.81,0.12,1
9,9,1189459.0,1199600.0,13766.63,1172617.38,1226582.62,0.07,0.11,6.09,5.71,0.11,1
0,10,1499686.0,1503800.0,16266.08,1471918.5,1535681.5,0.09,0.13,5.07,4.67,0.13,1
1,10,1499686.0,1466000.0,14979.32,1436640.5,1495359.5,0.08,0.12,5.06,4.67,0.12,0
2,10,1499686.0,1495800.0,16083.81,1464275.75,1527324.25,0.09,0.12,4.85,4.46,0.12,1
3,10,1499686.0,1509800.0,15498.77,1479422.38,1540177.62,0.08,0.12,4.95,4.56,0.12,1
4,10,1499686.0,1496200.0,13808.08,1469136.12,1523263.88,0.08,0.12,5.04,4.64,0.12,1
5,10,1499686.0,1484400.0,13286.7,1458358.12,1510441.88,0.08,0.13,5.07,4.66,0.13,1
6,10,1499686.0,1510200.0,14256.89,1482256.5,1538143.5,0.09,0.13,5.1,4.69,0.13,1
7,10,1499686.0,1510600.0,14929.63,1481337.88,1539862.12,0.09,0.13,4.97,4.47,0.13,1
8,10,1499686.0,1481200.0,14465.79,1452847.0,1509553.0,0.09,0.13,5.07,4.67,0.13,1
9,10,1499686.0,1503200.0,14421.35,1474934.12,1531465.88,0.08,0.12,4.99,4.5,0.12,1
