Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,FA_time,Total_Time,Sampling Time,Bootstrap Time,Hit
7,5,4388299.0,4425000.0,34541.01,4357299.5,4492700.5,0.02,0.02,6.76,6.47,0.02,1
8,5,4388299.0,4376000.0,32010.24,4313260.0,4438740.0,0.02,0.02,7.17,6.88,0.02,1
9,5,4388299.0,4334000.0,30836.24,4273561.0,4394439.0,0.0,0.02,6.63,6.34,0.02,1
0,6,1637487.0,1703999.0,37523.38,1630453.12,1777544.88,0.03,0.03,5.92,5.52,0.03,1
1,6,1637487.0,1671999.0,34833.21,1603725.88,1740272.12,0.02,0.02,6.04,5.65,0.02,1
2,6,1637487.0,1609999.0,33808.36,1543734.62,1676263.38,0.02,0.02,5.96,5.66,0.02,1
3,6,1637487.0,1691999.0,36580.7,1620300.88,1763697.12,0.02,0.03,5.97,5.67,0.03,1
4,6,1637487.0,1603999.0,31911.27,1541452.88,1666545.12,0.02,0.03,5.85,5.55,0.03,1
5,6,1637487.0,1614999.0,35579.46,1545263.25,1684734.75,0.01,0.02,5.86,5.56,0.02,1
6,6,1637487.0,1627999.0,33974.09,1561409.75,1694588.25,0.01,0.02,5.79,5.49,0.02,1
7,6,1637487.0,1632999.0,35562.94,1563295.62,1702702.38,0.02,0.02,5.96,5.67,0.02,1
8,6,1637487.0,1607999.0,38188.14,1533150.25,1682847.75,0.02,0.03,5.74,5.44,0.03,1
9,6,1637487.0,1639999.0,33909.17,1573537.0,1706461.0,0.02,0.04,5.8,5.49,0.04,1
0,7,1080692.0,1101000.0,31348.37,1039557.19,1162442.75,0.02,0.03,5.4,5.1,0.03,1
1,7,1080692.0,1113000.0,30574.04,1053074.88,1172925.12,0.03,0.03,5.26,4.96,0.03,1
2,7,1080692.0,1068000.0,32000.95,1005278.12,1130721.88,0.02,0.02,5.38,5.09,0.02,1
3,7,1080692.0,1069000.0,30834.77,1008563.88,1129436.12,0.02,0.02,5.38,5.09,0.02,1
4,7,1080692.0,1101000.0,29088.03,1043987.44,1158012.5,0.02,0.03,5.38,5.08,0.03,1
5,7,1080692.0,1095000.0,28714.88,1038718.81,1151281.12,0.01,0.02,5.25,4.96,0.02,1
6,7,1080692.0,1115000.0,25742.59,1064544.5,1165455.5,0.03,0.03,5.29,4.99,0.03,1
7,7,1080692.0,1082000.0,30146.99,1022911.88,1141088.12,0.02,0.02,5.27,4.98,0.02,1
8,7,1080692.0,1082000.0,30825.45,1021582.12,1142417.88,0.03,0.03,5.34,5.02,0.03,1
9,7,1080692.0,1068000.0,30964.06,1007310.44,1128689.62,0.01,0.02,5.41,5.11,0.02,1
0,8,1091271.0,1116000.0,29462.38,1058253.75,1173746.25,0.02,0.02,6.19,5.9,0.02,1
1,8,1091271.0,1078000.0,29802.57,1019586.94,1136413.0,0.03,0.03,5.96,5.66,0.03,1
2,8,1091271.0,1082000.0,30831.41,1021570.44,1142429.5,0.02,0.02,5.95,5.66,0.02,1
3,8,1091271.0,1088000.0,29971.44,1029256.0,1146744.0,0.01,0.02,6.18,5.89,0.02,1
4,8,1091271.0,1064000.0,30268.55,1004673.62,1123326.38,0.01,0.02,5.95,5.65,0.02,1
5,8,1091271.0,1096000.0,30267.72,1036675.25,1155324.75,0.02,0.02,6.02,5.73,0.02,1
6,8,1091271.0,1085000.0,31703.16,1022861.81,1147138.25,0.0,0.02,6.19,5.9,0.02,1
7,8,1091271.0,1057000.0,28740.91,1000667.81,1113332.25,0.02,0.02,6.19,5.9,0.02,1
8,8,1091271.0,1041999.0,30711.4,981804.62,1102193.38,0.03,0.03,5.95,5.65,0.03,1
9,8,1091271.0,1087000.0,29216.6,1029735.44,1144264.5,0.02,0.02,6.07,5.78,0.02,1
0,9,1189459.0,1189000.0,32919.57,1124477.62,1253522.38,0.02,0.02,6.61,6.23,0.02,1
1,9,1189459.0,1182000.0,30053.93,1123094.25,1240905.75,0.01,0.02,6.14,5.75,0.02,1
2,9,1189459.0,1201000.0,32860.95,1136592.5,1265407.5,0.02,0.02,5.87,5.58,0.02,1
3,9,1189459.0,1155000.0,31189.3,1093869.0,1216131.0,0.02,0.02,6.07,5.77,0.02,1
4,9,1189459.0,1220000.0,31723.1,1157822.75,1282177.25,0.02,0.02,6.0,5.71,0.02,1
5,9,1189459.0,1214000.0,30369.75,1154475.25,1273524.75,0.01,0.03,6.0,5.69,0.03,1
6,9,1189459.0,1204000.0,27788.94,1149533.62,1258466.38,0.0,0.02,6.0,5.71,0.02,1
7,9,1189459.0,1173000.0,28017.18,1118086.38,1227913.62,0.0,0.02,6.0,5.71,0.02,1
8,9,1189459.0,1216000.0,30745.47,1155738.88,1276261.12,0.02,0.02,6.0,5.71,0.02,1
9,9,1189459.0,1154000.0,30526.51,1094168.0,1213832.0,0.02,0.02,5.97,5.68,0.02,1
0,10,1499686.0,1538999.0,33306.07,1473719.12,1604278.88,0.0,0.02,4.98,4.61,0.02,1
1,10,1499686.0,1513999.0,34878.88,1445636.38,1582361.62,0.01,0.02,4.99,4.6,0.02,1
2,10,1499686.0,1473999.0,32964.38,1409388.75,1538609.25,0.01,0.02,4.85,4.56,0.02,1
3,10,1499686.0,1519999.0,33762.04,1453825.38,1586172.62,0.02,0.02,4.95,4.66,0.02,1
4,10,1499686.0,1531999.0,34962.32,1463472.88,1600525.12,0.0,0.02,4.72,4.43,0.02,1
5,10,1499686.0,1505999.0,31544.78,1444171.25,1567826.75,0.02,0.02,4.75,4.46,0.02,1
6,10,1499686.0,1471999.0,29513.23,1414153.0,1529845.0,0.02,0.02,4.72,4.43,0.02,1
7,10,1499686.0,1519999.0,34004.65,1453349.88,1586648.12,0.02,0.03,4.73,4.43,0.03,1
8,10,1499686.0,1530999.0,34862.44,1462668.62,1599329.38,0.01,0.02,4.74,4.45,0.02,1
9,10,1499686.0,1480999.0,32309.92,1417671.5,1544326.5,0.01,0.02,4.72,4.43,0.02,1
