Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,FA_time,Total_Time,Sampling Time,Bootstrap Time,Hit
9,5,4388299.0,4372000.0,11235.5,4349978.5,4394021.5,0.17,0.26,6.99,6.45,0.26,1
0,6,1637487.0,1639000.0,11651.69,1616162.62,1661837.38,0.17,0.25,6.02,5.48,0.25,1
1,6,1637487.0,1653900.0,10710.97,1632906.5,1674893.5,0.18,0.25,6.23,5.61,0.25,1
2,6,1637487.0,1609900.0,10374.9,1589565.25,1630234.75,0.17,0.25,6.1,5.58,0.25,0
3,6,1637487.0,1656500.0,10508.62,1635903.12,1677096.88,0.16,0.25,6.18,5.66,0.25,1
4,6,1637487.0,1652100.0,11344.11,1629865.5,1674334.5,0.18,0.26,6.08,5.55,0.26,1
5,6,1637487.0,1635000.0,11489.26,1612481.0,1657519.0,0.17,0.25,5.96,5.44,0.25,1
6,6,1637487.0,1628700.0,11068.52,1607005.75,1650394.25,0.18,0.26,6.08,5.55,0.26,1
7,6,1637487.0,1643900.0,11426.19,1621504.62,1666295.38,0.18,0.25,6.21,5.68,0.25,1
8,6,1637487.0,1637200.0,11505.12,1614650.0,1659750.0,0.15,0.25,6.19,5.66,0.25,1
9,6,1637487.0,1625800.0,11690.79,1602886.0,1648714.0,0.18,0.26,6.09,5.55,0.26,1
0,7,1080692.0,1055600.0,9051.28,1037859.5,1073340.5,0.16,0.24,5.63,5.11,0.24,0
1,7,1080692.0,1081900.0,9004.93,1064250.38,1099549.62,0.16,0.24,5.65,5.04,0.24,1
2,7,1080692.0,1081600.0,9034.42,1063892.5,1099307.5,0.2,0.24,5.64,5.12,0.24,1
3,7,1080692.0,1079200.0,10555.42,1058511.38,1099888.62,0.16,0.24,5.63,5.11,0.24,1
4,7,1080692.0,1071800.0,9165.07,1053836.5,1089763.5,0.17,0.24,5.6,5.09,0.24,1
5,7,1080692.0,1085900.0,9923.52,1066449.88,1105350.12,0.18,0.24,5.47,4.96,0.24,1
6,7,1080692.0,1089600.0,10165.79,1069675.0,1109525.0,0.16,0.24,5.63,5.12,0.24,1
7,7,1080692.0,1057200.0,9423.27,1038730.38,1075669.62,0.17,0.24,5.62,5.01,0.24,0
8,7,1080692.0,1094000.0,8796.09,1076759.62,1111240.38,0.16,0.24,5.74,5.13,0.24,1
9,7,1080692.0,1087200.0,8831.72,1069889.88,1104510.12,0.17,0.24,5.59,5.07,0.24,1
0,8,1091271.0,1087700.0,9525.48,1069030.0,1106370.0,0.16,0.24,6.42,5.82,0.24,1
1,8,1091271.0,1076600.0,9599.66,1057784.62,1095415.38,0.18,0.24,6.38,5.77,0.24,1
2,8,1091271.0,1096000.0,8675.52,1078996.0,1113004.0,0.16,0.24,6.3,5.78,0.24,1
3,8,1091271.0,1084700.0,9697.89,1065692.12,1103707.88,0.17,0.24,6.85,6.33,0.24,1
4,8,1091271.0,1099900.0,9472.69,1081333.5,1118466.5,0.19,0.24,6.34,5.83,0.24,1
5,8,1091271.0,1083200.0,9470.12,1064638.62,1101761.38,0.16,0.24,6.22,5.71,0.24,1
6,8,1091271.0,1072900.0,9344.57,1054584.62,1091215.38,0.16,0.24,6.64,6.13,0.24,0
7,8,1091271.0,1079100.0,9822.33,1059848.25,1098351.75,0.16,0.24,6.33,5.82,0.24,1
8,8,1091271.0,1083500.0,9798.02,1064295.88,1102704.12,0.16,0.24,6.39,5.88,0.24,1
9,8,1091271.0,1087600.0,9538.75,1068904.0,1106296.0,0.16,0.24,6.21,5.7,0.24,1
0,9,1189459.0,1192000.0,9376.44,1173622.12,1210377.88,0.18,0.24,6.24,5.63,0.24,1
1,9,1189459.0,1187300.0,9537.43,1168606.62,1205993.38,0.18,0.25,6.37,5.75,0.25,1
2,9,1189459.0,1183700.0,9813.7,1164465.12,1202934.88,0.19,0.25,6.21,5.69,0.25,1
3,9,1189459.0,1201400.0,9787.46,1182216.62,1220583.38,0.18,0.24,6.04,5.52,0.24,1
4,9,1189459.0,1198500.0,9604.9,1179674.38,1217325.62,0.18,0.24,6.22,5.71,0.24,1
5,9,1189459.0,1179300.0,9635.07,1160415.25,1198184.75,0.17,0.24,6.2,5.67,0.24,1
6,9,1189459.0,1182300.0,10184.48,1162338.38,1202261.62,0.17,0.25,6.27,5.74,0.25,1
7,9,1189459.0,1164700.0,10162.94,1144780.62,1184619.38,0.16,0.24,6.21,5.7,0.24,0
8,9,1189459.0,1192800.0,9782.15,1173627.0,1211973.0,0.18,0.25,6.04,5.52,0.25,1
9,9,1189459.0,1198900.0,10256.01,1178798.25,1219001.75,0.17,0.24,6.1,5.59,0.24,1
0,10,1499686.0,1517200.0,9855.66,1497882.88,1536517.12,0.17,0.25,4.96,4.44,0.25,1
1,10,1499686.0,1512700.0,10249.89,1492610.25,1532789.75,0.16,0.25,5.22,4.6,0.25,1
2,10,1499686.0,1497700.0,10369.43,1477375.88,1518024.12,0.14,0.25,5.09,4.48,0.25,1
3,10,1499686.0,1501500.0,11229.64,1479489.88,1523510.12,0.22,0.25,5.34,4.72,0.25,1
4,10,1499686.0,1511100.0,11058.62,1489425.12,1532774.88,0.14,0.25,4.95,4.43,0.25,1
5,10,1499686.0,1512100.0,11493.03,1489573.62,1534626.38,0.2,0.25,5.2,4.68,0.25,1
6,10,1499686.0,1507600.0,10449.56,1487118.88,1528081.12,0.17,0.25,4.98,4.46,0.25,1
7,10,1499686.0,1501700.0,11349.34,1479455.25,1523944.75,0.17,0.26,5.09,4.56,0.26,1
8,10,1499686.0,1499600.0,11085.91,1477871.62,1521328.38,0.21,0.25,5.18,4.65,0.25,1
9,10,1499686.0,1485300.0,10888.04,1463959.38,1506640.62,0.05,0.25,5.19,4.67,0.25,1
