Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,FA_time,Total_Time,Sampling Time,Bootstrap Time,Hit
3,6,16357096.0,16374200.0,48277.6,16279576.0,16468824.0,0.92,1.37,70.35,57.98,1.37,1
4,6,16357096.0,16375600.0,46115.92,16285213.0,16465987.0,0.86,1.32,70.46,58.04,1.32,1
5,6,16357096.0,16320600.0,49248.37,16224073.0,16417127.0,0.92,1.32,72.36,59.98,1.32,1
6,6,16357096.0,16400800.0,48953.73,16304851.0,16496749.0,0.86,1.32,72.47,60.03,1.32,1
7,6,16357096.0,16408800.0,50269.79,16310271.0,16507329.0,0.87,1.3,71.4,59.12,1.3,1
8,6,16357096.0,16450200.0,48309.65,16355513.0,16544887.0,0.92,1.33,77.35,64.98,1.33,1
9,6,16357096.0,16409200.0,48802.29,16313548.0,16504852.0,0.81,1.32,71.45,59.12,1.32,1
0,7,10792922.0,10834400.0,41868.25,10752338.0,10916462.0,0.96,1.37,67.35,54.91,1.37,1
1,7,10792922.0,10798200.0,43372.83,10713189.0,10883211.0,0.93,1.32,74.05,61.73,1.32,1
2,7,10792922.0,10777600.0,39716.0,10699757.0,10855443.0,0.88,1.26,66.79,54.45,1.26,1
3,7,10792922.0,10739800.0,39695.55,10661997.0,10817603.0,0.89,1.27,72.25,59.95,1.27,1
4,7,10792922.0,10847200.0,41885.12,10765105.0,10929295.0,0.93,1.29,65.99,53.7,1.29,1
5,7,10792922.0,10724800.0,42522.5,10641456.0,10808144.0,0.86,1.26,67.8,55.51,1.26,1
6,7,10792922.0,10875000.0,44936.48,10786924.0,10963076.0,0.9,1.26,67.23,54.94,1.26,1
7,7,10792922.0,10771800.0,39688.91,10694010.0,10849590.0,0.91,1.27,66.32,54.01,1.27,1
8,7,10792922.0,10811200.0,41888.96,10729098.0,10893302.0,0.88,1.22,71.82,59.57,1.22,1
9,7,10792922.0,10766200.0,43414.53,10681108.0,10851292.0,0.89,1.25,67.1,54.79,1.25,1
0,8,10904415.0,11021400.0,40999.82,10941040.0,11101760.0,0.9,1.23,74.41,62.05,1.23,0
1,8,10904415.0,10962800.0,43765.33,10877020.0,11048580.0,0.88,1.22,74.82,62.56,1.22,1
2,8,10904415.0,10876600.0,39884.25,10798427.0,10954773.0,0.84,1.28,75.58,63.26,1.28,1
3,8,10904415.0,10911200.0,42492.12,10827915.0,10994485.0,0.94,1.29,73.64,61.31,1.29,1
4,8,10904415.0,10817600.0,40889.99,10737456.0,10897744.0,0.92,1.26,77.28,64.87,1.26,0
5,8,10904415.0,10902800.0,39649.5,10825087.0,10980513.0,0.87,1.25,72.08,59.75,1.25,1
6,8,10904415.0,10885200.0,44218.25,10798532.0,10971868.0,0.92,1.28,78.16,65.85,1.28,1
7,8,10904415.0,10912000.0,40757.91,10832114.0,10991886.0,0.95,1.39,79.61,67.19,1.39,1
8,8,10904415.0,10985000.0,45606.0,10895612.0,11074388.0,0.88,1.3,76.4,64.05,1.3,1
9,8,10904415.0,10894200.0,41386.09,10813083.0,10975317.0,0.94,1.29,81.93,69.55,1.29,1
0,9,11893287.0,11882200.0,40733.15,11802363.0,11962037.0,0.86,1.24,72.96,60.61,1.24,1
1,9,11893287.0,11906800.0,47068.32,11814546.0,11999054.0,0.88,1.27,75.58,63.3,1.27,1
2,9,11893287.0,11886600.0,37361.53,11813371.0,11959829.0,0.99,1.38,73.63,61.19,1.38,1
3,9,11893287.0,11873200.0,46100.08,11782844.0,11963556.0,0.94,1.38,76.75,64.35,1.38,1
4,9,11893287.0,11814400.0,42497.18,11731106.0,11897694.0,0.93,1.41,72.57,60.06,1.41,1
5,9,11893287.0,11884600.0,42498.21,11801304.0,11967896.0,0.86,1.24,76.33,64.05,1.24,1
6,9,11893287.0,11880800.0,42865.66,11796783.0,11964817.0,0.9,1.33,71.5,59.12,1.33,1
7,9,11893287.0,11906600.0,38536.62,11831068.0,11982132.0,0.92,1.35,73.92,61.56,1.36,1
8,9,11893287.0,11897600.0,43098.1,11813128.0,11982072.0,0.94,1.36,78.73,66.67,1.36,1
9,9,11893287.0,11859600.0,42614.21,11776076.0,11943124.0,0.89,1.29,77.24,70.46,1.29,1
0,10,15000000.0,14938600.0,44431.22,14851515.0,15025685.0,0.98,1.42,60.57,50.47,1.42,1
1,10,15000000.0,14959400.0,49182.47,14863002.0,15055798.0,0.86,1.28,65.85,54.22,1.28,1
2,10,15000000.0,14977200.0,48899.8,14881356.0,15073044.0,0.89,1.32,61.33,51.98,1.32,1
3,10,15000000.0,14913400.0,43341.82,14828450.0,14998350.0,0.92,1.32,58.49,51.67,1.32,0
4,10,15000000.0,14960400.0,51860.66,14858753.0,15062047.0,0.89,1.33,59.27,50.08,1.33,1
5,10,15000000.0,15044600.0,45324.46,14955764.0,15133436.0,0.88,1.3,61.93,51.28,1.32,1
6,10,15000000.0,14938200.0,45965.72,14848107.0,15028293.0,0.94,1.31,67.37,54.99,1.31,1
7,10,15000000.0,15019400.0,45478.96,14930261.0,15108539.0,0.91,1.39,64.07,51.58,1.39,1
8,10,15000000.0,15001000.0,48255.05,14906420.0,15095580.0,0.93,1.31,60.25,47.73,1.31,1
9,10,15000000.0,15068600.0,48099.32,14974325.0,15162875.0,0.89,1.28,62.25,49.81,1.28,1
