Run number,Query Number,GT,EST,STD,Lower_CI,Upper_CI,RNG_Time,FA_time,Total_Time,Sampling Time,Bootstrap Time,Hit
1,3,19280625.0,19305700.0,35794.7,19235542.0,19375858.0,1.74,2.84,66.91,53.01,2.84,1
2,3,19280625.0,19311600.0,37739.86,19237630.0,19385570.0,1.72,2.81,71.82,57.93,2.81,1
3,3,19280625.0,19352500.0,34116.42,19285632.0,19419368.0,1.72,2.77,70.48,56.72,2.77,0
4,3,19280625.0,19309100.0,34373.41,19241728.0,19376472.0,1.72,2.79,70.59,56.72,2.79,1
5,3,19280625.0,19263300.0,34732.47,19195224.0,19331376.0,1.74,2.76,66.52,52.77,2.76,1
6,3,19280625.0,19253700.0,35478.36,19184162.0,19323238.0,1.74,2.78,64.81,55.26,2.78,1
7,3,19280625.0,19277000.0,37967.35,19202584.0,19351416.0,1.76,2.86,63.49,51.91,2.86,1
8,3,19280625.0,19327500.0,33645.84,19261554.0,19393446.0,1.72,2.76,63.27,51.46,2.76,1
9,3,19280625.0,19246200.0,37971.72,19171776.0,19320624.0,1.73,2.83,67.92,54.01,2.83,1
0,4,21809885.0,21813800.0,37850.55,21739612.0,21887988.0,1.77,2.85,85.0,70.99,2.85,1
1,4,21809885.0,21782100.0,36550.83,21710460.0,21853740.0,1.73,2.84,76.12,62.36,2.84,1
2,4,21809885.0,21776600.0,35400.96,21707214.0,21845986.0,1.77,2.97,77.75,63.84,2.97,1
3,4,21809885.0,21817100.0,37865.48,21742884.0,21891316.0,1.79,2.93,86.99,73.01,2.93,1
4,4,21809885.0,21818100.0,38969.88,21741720.0,21894480.0,1.79,2.95,88.35,74.46,2.95,1
5,4,21809885.0,21811700.0,37469.38,21738260.0,21885140.0,1.73,2.86,78.33,64.35,2.86,1
6,4,21809885.0,21760100.0,34530.59,21692420.0,21827780.0,1.74,2.85,81.24,67.31,2.85,1
7,4,21809885.0,21832600.0,36450.88,21761156.0,21904044.0,1.74,2.89,80.49,65.75,2.89,1
8,4,21809885.0,21796000.0,37868.95,21721776.0,21870224.0,1.72,2.85,78.91,65.0,2.85,1
9,4,21809885.0,21791100.0,35216.02,21722076.0,21860124.0,1.71,2.9,91.29,77.32,2.9,1
0,5,43877172.0,43875600.0,32921.96,43811072.0,43940128.0,1.71,2.81,85.27,71.3,2.81,1
1,5,43877172.0,43840000.0,34298.94,43772776.0,43907224.0,1.75,2.8,82.57,68.68,2.8,1
2,5,43877172.0,43895500.0,36190.91,43824564.0,43966436.0,1.74,2.85,86.66,72.77,2.85,1
3,5,43877172.0,43832700.0,36902.39,43760372.0,43905028.0,1.71,2.81,80.97,67.24,2.81,1
4,5,43877172.0,43939600.0,35413.51,43870188.0,44009012.0,1.77,2.81,87.4,73.6,2.81,1
5,5,43877172.0,43914400.0,32464.27,43850772.0,43978028.0,1.74,2.8,88.25,74.37,2.8,1
6,5,43877172.0,43899000.0,34174.41,43832020.0,43965980.0,1.79,2.88,88.44,74.49,2.88,1
7,5,43877172.0,43904600.0,33820.52,43838312.0,43970888.0,1.73,2.92,88.64,74.59,2.92,1
8,5,43877172.0,43912300.0,33438.25,43846760.0,43977840.0,1.69,2.85,87.37,73.48,2.85,1
9,5,43877172.0,43917600.0,32571.44,43853760.0,43981440.0,1.76,2.86,85.36,71.48,2.86,1
0,6,16357096.0,16363800.0,35579.51,16294064.0,16433536.0,1.77,2.71,75.1,61.28,2.71,1
1,6,16357096.0,16380900.0,32153.98,16317878.0,16443922.0,1.75,2.69,76.11,62.37,2.69,1
2,6,16357096.0,16386300.0,33563.26,16320516.0,16452084.0,1.78,2.85,78.09,64.22,2.85,1
3,6,16357096.0,16383700.0,34646.78,16315792.0,16451608.0,1.76,2.75,77.71,63.88,2.75,1
4,6,16357096.0,16308400.0,33313.84,16243105.0,16373695.0,1.72,2.7,75.51,61.79,2.7,1
5,6,16357096.0,16344300.0,35661.43,16274404.0,16414196.0,1.67,2.68,75.89,62.16,2.68,1
6,6,16357096.0,16356400.0,33665.25,16290416.0,16422384.0,1.76,2.81,76.65,62.78,2.81,1
7,6,16357096.0,16353600.0,31270.64,16292310.0,16414890.0,1.75,2.69,72.79,59.02,2.69,1
8,6,16357096.0,16335600.0,33730.66,16269488.0,16401712.0,1.68,2.71,78.39,64.52,2.71,1
9,6,16357096.0,16363600.0,37487.62,16290124.0,16437076.0,1.75,2.76,77.06,63.23,2.76,1
0,7,10792922.0,10828900.0,28794.99,10772462.0,10885338.0,1.78,2.66,72.18,58.37,2.66,1
1,7,10792922.0,10762000.0,30891.43,10701453.0,10822547.0,1.74,2.54,69.52,55.9,2.54,1
2,7,10792922.0,10783100.0,32102.49,10720179.0,10846021.0,1.69,2.58,78.72,64.9,2.58,1
3,7,10792922.0,10792600.0,29991.81,10733816.0,10851384.0,1.77,2.56,73.32,59.62,2.56,1
4,7,10792922.0,10786500.0,26522.07,10734517.0,10838483.0,1.81,2.62,74.61,60.78,2.62,1
5,7,10792922.0,10833600.0,29604.09,10775576.0,10891624.0,1.73,2.58,75.92,62.26,2.58,1
6,7,10792922.0,10803600.0,29751.97,10745286.0,10861914.0,1.71,2.56,68.57,54.98,2.56,1
7,7,10792922.0,10787800.0,31336.47,10726381.0,10849219.0,1.72,2.73,73.56,59.76,2.73,1
8,7,10792922.0,10801500.0,28125.24,10746375.0,10856625.0,1.72,2.64,71.44,57.68,2.64,1
9,7,10792922.0,10758800.0,32403.82,10695289.0,10822311.0,1.72,2.55,66.84,53.23,2.55,1
0,8,10904415.0,10893700.0,29139.87,10836586.0,10950814.0,1.77,2.64,76.96,63.08,2.64,1
1,8,10904415.0,10873900.0,30813.37,10813506.0,10934294.0,1.76,2.62,79.97,66.31,2.62,1
2,8,10904415.0,10922100.0,29566.7,10864149.0,10980051.0,1.77,2.64,77.58,63.82,2.64,1
3,8,10904415.0,10962600.0,29909.4,10903978.0,11021222.0,1.74,2.57,75.91,62.28,2.57,1
4,8,10904415.0,10919800.0,30686.19,10859655.0,10979945.0,1.76,2.57,77.8,64.12,2.57,1
5,8,10904415.0,10899600.0,27802.16,10845108.0,10954092.0,1.81,2.61,81.21,67.49,2.61,1
6,8,10904415.0,10903200.0,27728.29,10848853.0,10957547.0,1.73,2.54,78.61,64.99,2.54,1
7,8,10904415.0,10913200.0,29445.25,10855487.0,10970913.0,1.76,2.57,80.04,66.34,2.57,1
8,8,10904415.0,10968700.0,27709.31,10914390.0,11023010.0,1.73,2.55,75.87,62.23,2.55,0
9,8,10904415.0,10902400.0,29906.12,10843784.0,10961016.0,1.88,2.67,79.7,65.92,2.67,1
0,9,11893287.0,11930300.0,29449.1,11872580.0,11988020.0,1.73,2.59,77.87,64.03,2.59,1
1,9,11893287.0,11868100.0,27287.78,11814616.0,11921584.0,1.83,2.84,77.8,63.78,2.84,1
2,9,11893287.0,11934500.0,31934.18,11871909.0,11997091.0,1.77,2.66,86.21,72.43,2.66,1
3,9,11893287.0,11891800.0,29258.54,11834453.0,11949147.0,1.76,2.67,75.47,61.75,2.67,1
4,9,11893287.0,11937800.0,29945.25,11879107.0,11996493.0,1.76,2.59,79.27,65.58,2.59,1
5,9,11893287.0,11902600.0,33841.59,11836270.0,11968930.0,1.79,2.6,80.5,66.77,2.6,1
6,9,11893287.0,11902800.0,30241.22,11843527.0,11962073.0,1.75,2.58,79.52,65.87,2.58,1
7,9,11893287.0,11922300.0,29863.34,11863768.0,11980832.0,1.71,2.58,77.09,63.39,2.58,1
8,9,11893287.0,11886100.0,31768.44,11823834.0,11948366.0,1.73,2.57,76.05,62.2,2.57,1
9,9,11893287.0,11903900.0,32439.84,11840318.0,11967482.0,1.79,2.65,78.74,65.02,2.65,1
0,10,15000000.0,14982700.0,36195.89,14911756.0,15053644.0,1.76,2.74,70.25,56.22,2.74,1
1,10,15000000.0,15009600.0,31659.36,14947548.0,15071652.0,1.72,2.68,69.18,55.44,2.68,1
2,10,15000000.0,14972300.0,35561.45,14902600.0,15042000.0,1.76,2.68,65.94,55.53,2.68,1
3,10,15000000.0,14990100.0,35356.59,14920801.0,15059399.0,1.59,2.72,63.08,50.01,2.72,1
4,10,15000000.0,14987900.0,33351.44,14922531.0,15053269.0,1.76,2.65,61.36,52.1,2.65,1
5,10,15000000.0,15014800.0,34160.71,14947845.0,15081755.0,1.99,2.68,62.8,50.58,2.68,1
6,10,15000000.0,14976000.0,32802.32,14911707.0,15040293.0,1.78,2.67,67.39,54.98,2.67,1
7,10,15000000.0,15005800.0,32672.69,14941762.0,15069838.0,1.81,2.75,64.72,50.85,2.75,1
8,10,15000000.0,15000200.0,34125.39,14933314.0,15067086.0,1.82,2.72,65.68,51.57,2.72,1
9,10,15000000.0,15016400.0,33306.49,14951119.0,15081681.0,1.78,2.69,67.68,53.94,2.69,1
